ID,income_bracket
ID_133922,1
ID_133923,0
ID_133924,0
ID_133925,0
ID_133926,0
ID_133927,0
ID_133928,0
ID_133929,1
ID_133930,1
ID_133931,0
ID_133932,1
ID_133933,0
ID_133934,0
ID_133935,1
ID_133936,1
ID_133937,0
ID_133938,0
ID_133939,0
ID_133940,0
ID_133941,0
ID_133942,0
ID_133943,0
ID_133944,0
ID_133945,0
ID_133946,0
ID_133947,0
ID_133948,1
ID_133949,0
ID_133950,0
ID_133951,0
ID_133952,1
ID_133953,0
ID_133954,0
ID_133955,0
ID_133956,0
ID_133957,0
ID_133958,0
ID_133959,1
ID_133960,0
ID_133961,1
ID_133962,0
ID_133963,0
ID_133964,0
ID_133965,0
ID_133966,0
ID_133967,0
ID_133968,0
ID_133969,0
ID_133970,0
ID_133971,0
ID_133972,0
ID_133973,1
ID_133974,0
ID_133975,0
ID_133976,0
ID_133977,0
ID_133978,0
ID_133979,0
ID_133980,0
ID_133981,1
ID_133982,0
ID_133983,0
ID_133984,0
ID_133985,1
ID_133986,0
ID_133987,0
ID_133988,0
ID_133989,1
ID_133990,0
ID_133991,1
ID_133992,0
ID_133993,0
ID_133994,0
ID_133995,1
ID_133996,0
ID_133997,0
ID_133998,0
ID_133999,0
ID_134000,0
ID_134001,0
ID_134002,0
ID_134003,1
ID_134004,0
ID_134005,0
ID_134006,0
ID_134007,0
ID_134008,0
ID_134009,1
ID_134010,0
ID_134011,0
ID_134012,0
ID_134013,0
ID_134014,0
ID_134015,0
ID_134016,0
ID_134017,1
ID_134018,1
ID_134019,1
ID_134020,0
ID_134021,0
ID_134022,0
ID_134023,0
ID_134024,1
ID_134025,0
ID_134026,0
ID_134027,0
ID_134028,0
ID_134029,0
ID_134030,0
ID_134031,1
ID_134032,0
ID_134033,0
ID_134034,1
ID_134035,0
ID_134036,0
ID_134037,0
ID_134038,0
ID_134039,0
ID_134040,0
ID_134041,0
ID_134042,0
ID_134043,0
ID_134044,0
ID_134045,0
ID_134046,0
ID_134047,0
ID_134048,0
ID_134049,0
ID_134050,0
ID_134051,0
ID_134052,0
ID_134053,0
ID_134054,0
ID_134055,0
ID_134056,0
ID_134057,0
ID_134058,1
ID_134059,0
ID_134060,0
ID_134061,1
ID_134062,0
ID_134063,0
ID_134064,1
ID_134065,0
ID_134066,1
ID_134067,1
ID_134068,0
ID_134069,0
ID_134070,0
ID_134071,0
ID_134072,0
ID_134073,0
ID_134074,1
ID_134075,0
ID_134076,0
ID_134077,0
ID_134078,0
ID_134079,0
ID_134080,0
ID_134081,0
ID_134082,1
ID_134083,0
ID_134084,0
ID_134085,0
ID_134086,0
ID_134087,0
ID_134088,0
ID_134089,0
ID_134090,0
ID_134091,0
ID_134092,0
ID_134093,0
ID_134094,0
ID_134095,0
ID_134096,1
ID_134097,0
ID_134098,0
ID_134099,0
ID_134100,0
ID_134101,0
ID_134102,0
ID_134103,0
ID_134104,0
ID_134105,1
ID_134106,0
ID_134107,0
ID_134108,0
ID_134109,0
ID_134110,0
ID_134111,0
ID_134112,0
ID_134113,0
ID_134114,0
ID_134115,0
ID_134116,0
ID_134117,0
ID_134118,1
ID_134119,0
ID_134120,1
ID_134121,0
ID_134122,0
ID_134123,0
ID_134124,1
ID_134125,0
ID_134126,1
ID_134127,0
ID_134128,0
ID_134129,0
ID_134130,0
ID_134131,0
ID_134132,0
ID_134133,0
ID_134134,0
ID_134135,0
ID_134136,1
ID_134137,0
ID_134138,0
ID_134139,0
ID_134140,0
ID_134141,0
ID_134142,0
ID_134143,1
ID_134144,0
ID_134145,0
ID_134146,0
ID_134147,0
ID_134148,1
ID_134149,0
ID_134150,0
ID_134151,0
ID_134152,0
ID_134153,0
ID_134154,0
ID_134155,0
ID_134156,0
ID_134157,0
ID_134158,1
ID_134159,0
ID_134160,0
ID_134161,0
ID_134162,1
ID_134163,0
ID_134164,0
ID_134165,0
ID_134166,0
ID_134167,0
ID_134168,0
ID_134169,0
ID_134170,1
ID_134171,0
ID_134172,0
ID_134173,0
ID_134174,0
ID_134175,0
ID_134176,0
ID_134177,0
ID_134178,0
ID_134179,0
ID_134180,1
ID_134181,0
ID_134182,1
ID_134183,0
ID_134184,0
ID_134185,0
ID_134186,0
ID_134187,0
ID_134188,0
ID_134189,0
ID_134190,0
ID_134191,0
ID_134192,0
ID_134193,0
ID_134194,0
ID_134195,0
ID_134196,0
ID_134197,0
ID_134198,0
ID_134199,1
ID_134200,0
ID_134201,0
ID_134202,0
ID_134203,0
ID_134204,0
ID_134205,0
ID_134206,0
ID_134207,0
ID_134208,0
ID_134209,1
ID_134210,1
ID_134211,0
ID_134212,0
ID_134213,0
ID_134214,0
ID_134215,1
ID_134216,0
ID_134217,1
ID_134218,1
ID_134219,0
ID_134220,1
ID_134221,0
ID_134222,0
ID_134223,1
ID_134224,0
ID_134225,0
ID_134226,0
ID_134227,0
ID_134228,0
ID_134229,0
ID_134230,0
ID_134231,0
ID_134232,0
ID_134233,0
ID_134234,0
ID_134235,0
ID_134236,0
ID_134237,0
ID_134238,0
ID_134239,0
ID_134240,0
ID_134241,0
ID_134242,0
ID_134243,0
ID_134244,1
ID_134245,0
ID_134246,0
ID_134247,0
ID_134248,0
ID_134249,0
ID_134250,0
ID_134251,0
ID_134252,0
ID_134253,0
ID_134254,0
ID_134255,0
ID_134256,0
ID_134257,0
ID_134258,1
ID_134259,0
ID_134260,0
ID_134261,0
ID_134262,0
ID_134263,0
ID_134264,0
ID_134265,0
ID_134266,0
ID_134267,0
ID_134268,0
ID_134269,0
ID_134270,0
ID_134271,0
ID_134272,0
ID_134273,0
ID_134274,0
ID_134275,0
ID_134276,0
ID_134277,0
ID_134278,0
ID_134279,0
ID_134280,0
ID_134281,0
ID_134282,0
ID_134283,0
ID_134284,1
ID_134285,1
ID_134286,0
ID_134287,0
ID_134288,0
ID_134289,0
ID_134290,0
ID_134291,0
ID_134292,0
ID_134293,0
ID_134294,1
ID_134295,0
ID_134296,0
ID_134297,1
ID_134298,0
ID_134299,0
ID_134300,1
ID_134301,1
ID_134302,0
ID_134303,0
ID_134304,0
ID_134305,0
ID_134306,0
ID_134307,0
ID_134308,0
ID_134309,0
ID_134310,0
ID_134311,0
ID_134312,1
ID_134313,0
ID_134314,1
ID_134315,0
ID_134316,1
ID_134317,0
ID_134318,0
ID_134319,0
ID_134320,0
ID_134321,0
ID_134322,0
ID_134323,0
ID_134324,1
ID_134325,0
ID_134326,0
ID_134327,0
ID_134328,0
ID_134329,0
ID_134330,0
ID_134331,1
ID_134332,0
ID_134333,0
ID_134334,0
ID_134335,0
ID_134336,0
ID_134337,1
ID_134338,0
ID_134339,0
ID_134340,0
ID_134341,0
ID_134342,0
ID_134343,0
ID_134344,0
ID_134345,1
ID_134346,0
ID_134347,0
ID_134348,0
ID_134349,1
ID_134350,0
ID_134351,0
ID_134352,0
ID_134353,0
ID_134354,0
ID_134355,0
ID_134356,0
ID_134357,0
ID_134358,0
ID_134359,0
ID_134360,0
ID_134361,0
ID_134362,0
ID_134363,0
ID_134364,0
ID_134365,0
ID_134366,0
ID_134367,0
ID_134368,0
ID_134369,0
ID_134370,0
ID_134371,0
ID_134372,0
ID_134373,1
ID_134374,0
ID_134375,0
ID_134376,0
ID_134377,0
ID_134378,0
ID_134379,0
ID_134380,0
ID_134381,0
ID_134382,0
ID_134383,0
ID_134384,0
ID_134385,0
ID_134386,0
ID_134387,0
ID_134388,1
ID_134389,0
ID_134390,0
ID_134391,0
ID_134392,0
ID_134393,0
ID_134394,1
ID_134395,0
ID_134396,0
ID_134397,0
ID_134398,0
ID_134399,0
ID_134400,0
ID_134401,0
ID_134402,0
ID_134403,0
ID_134404,0
ID_134405,1
ID_134406,0
ID_134407,0
ID_134408,0
ID_134409,0
ID_134410,0
ID_134411,0
ID_134412,0
ID_134413,1
ID_134414,0
ID_134415,0
ID_134416,0
ID_134417,0
ID_134418,0
ID_134419,0
ID_134420,0
ID_134421,0
ID_134422,0
ID_134423,0
ID_134424,0
ID_134425,0
ID_134426,1
ID_134427,0
ID_134428,1
ID_134429,0
ID_134430,0
ID_134431,1
ID_134432,0
ID_134433,0
ID_134434,0
ID_134435,0
ID_134436,0
ID_134437,1
ID_134438,0
ID_134439,1
ID_134440,0
ID_134441,0
ID_134442,0
ID_134443,0
ID_134444,0
ID_134445,0
ID_134446,1
ID_134447,0
ID_134448,0
ID_134449,0
ID_134450,0
ID_134451,0
ID_134452,0
ID_134453,1
ID_134454,0
ID_134455,0
ID_134456,0
ID_134457,0
ID_134458,0
ID_134459,0
ID_134460,1
ID_134461,0
ID_134462,0
ID_134463,0
ID_134464,0
ID_134465,0
ID_134466,0
ID_134467,1
ID_134468,0
ID_134469,0
ID_134470,0
ID_134471,0
ID_134472,0
ID_134473,0
ID_134474,1
ID_134475,0
ID_134476,0
ID_134477,0
ID_134478,0
ID_134479,0
ID_134480,0
ID_134481,0
ID_134482,0
ID_134483,0
ID_134484,0
ID_134485,1
ID_134486,1
ID_134487,0
ID_134488,0
ID_134489,1
ID_134490,0
ID_134491,0
ID_134492,0
ID_134493,0
ID_134494,1
ID_134495,0
ID_134496,0
ID_134497,0
ID_134498,0
ID_134499,0
ID_134500,0
ID_134501,0
ID_134502,0
ID_134503,0
ID_134504,0
ID_134505,0
ID_134506,0
ID_134507,0
ID_134508,0
ID_134509,0
ID_134510,0
ID_134511,0
ID_134512,0
ID_134513,0
ID_134514,0
ID_134515,0
ID_134516,0
ID_134517,0
ID_134518,0
ID_134519,0
ID_134520,0
ID_134521,0
ID_134522,1
ID_134523,0
ID_134524,0
ID_134525,0
ID_134526,1
ID_134527,0
ID_134528,0
ID_134529,0
ID_134530,0
ID_134531,0
ID_134532,0
ID_134533,0
ID_134534,0
ID_134535,0
ID_134536,0
ID_134537,0
ID_134538,0
ID_134539,0
ID_134540,0
ID_134541,1
ID_134542,0
ID_134543,1
ID_134544,0
ID_134545,0
ID_134546,0
ID_134547,1
ID_134548,0
ID_134549,0
ID_134550,0
ID_134551,0
ID_134552,0
ID_134553,0
ID_134554,0
ID_134555,0
ID_134556,0
ID_134557,0
ID_134558,0
ID_134559,0
ID_134560,0
ID_134561,0
ID_134562,0
ID_134563,0
ID_134564,0
ID_134565,0
ID_134566,0
ID_134567,0
ID_134568,0
ID_134569,0
ID_134570,1
ID_134571,0
ID_134572,0
ID_134573,0
ID_134574,0
ID_134575,0
ID_134576,1
ID_134577,1
ID_134578,0
ID_134579,0
ID_134580,0
ID_134581,0
ID_134582,0
ID_134583,1
ID_134584,0
ID_134585,0
ID_134586,0
ID_134587,0
ID_134588,0
ID_134589,0
ID_134590,0
ID_134591,0
ID_134592,1
ID_134593,0
ID_134594,0
ID_134595,0
ID_134596,0
ID_134597,0
ID_134598,0
ID_134599,0
ID_134600,0
ID_134601,0
ID_134602,0
ID_134603,0
ID_134604,1
ID_134605,0
ID_134606,0
ID_134607,0
ID_134608,0
ID_134609,0
ID_134610,0
ID_134611,1
ID_134612,0
ID_134613,1
ID_134614,0
ID_134615,0
ID_134616,0
ID_134617,0
ID_134618,0
ID_134619,1
ID_134620,0
ID_134621,0
ID_134622,0
ID_134623,0
ID_134624,0
ID_134625,0
ID_134626,0
ID_134627,0
ID_134628,1
ID_134629,0
ID_134630,0
ID_134631,1
ID_134632,0
ID_134633,0
ID_134634,0
ID_134635,0
ID_134636,0
ID_134637,0
ID_134638,0
ID_134639,0
ID_134640,0
ID_134641,0
ID_134642,1
ID_134643,1
ID_134644,1
ID_134645,0
ID_134646,1
ID_134647,1
ID_134648,0
ID_134649,1
ID_134650,0
ID_134651,0
ID_134652,0
ID_134653,0
ID_134654,0
ID_134655,0
ID_134656,0
ID_134657,0
ID_134658,0
ID_134659,0
ID_134660,1
ID_134661,1
ID_134662,0
ID_134663,0
ID_134664,1
ID_134665,0
ID_134666,0
ID_134667,0
ID_134668,0
ID_134669,0
ID_134670,0
ID_134671,1
ID_134672,0
ID_134673,0
ID_134674,1
ID_134675,0
ID_134676,0
ID_134677,0
ID_134678,0
ID_134679,0
ID_134680,0
ID_134681,1
ID_134682,0
ID_134683,0
ID_134684,0
ID_134685,0
ID_134686,0
ID_134687,0
ID_134688,0
ID_134689,0
ID_134690,0
ID_134691,0
ID_134692,0
ID_134693,0
ID_134694,0
ID_134695,0
ID_134696,0
ID_134697,1
ID_134698,0
ID_134699,0
ID_134700,0
ID_134701,0
ID_134702,0
ID_134703,0
ID_134704,1
ID_134705,0
ID_134706,0
ID_134707,1
ID_134708,0
ID_134709,1
ID_134710,0
ID_134711,0
ID_134712,0
ID_134713,1
ID_134714,1
ID_134715,0
ID_134716,0
ID_134717,0
ID_134718,1
ID_134719,0
ID_134720,0
ID_134721,0
ID_134722,0
ID_134723,0
ID_134724,0
ID_134725,0
ID_134726,1
ID_134727,0
ID_134728,0
ID_134729,0
ID_134730,0
ID_134731,0
ID_134732,0
ID_134733,1
ID_134734,0
ID_134735,0
ID_134736,0
ID_134737,0
ID_134738,1
ID_134739,0
ID_134740,0
ID_134741,0
ID_134742,0
ID_134743,0
ID_134744,0
ID_134745,1
ID_134746,0
ID_134747,0
ID_134748,0
ID_134749,0
ID_134750,1
ID_134751,0
ID_134752,0
ID_134753,0
ID_134754,0
ID_134755,1
ID_134756,0
ID_134757,0
ID_134758,0
ID_134759,0
ID_134760,0
ID_134761,0
ID_134762,0
ID_134763,0
ID_134764,0
ID_134765,0
ID_134766,0
ID_134767,0
ID_134768,0
ID_134769,1
ID_134770,1
ID_134771,0
ID_134772,0
ID_134773,0
ID_134774,1
ID_134775,0
ID_134776,0
ID_134777,1
ID_134778,1
ID_134779,0
ID_134780,0
ID_134781,0
ID_134782,0
ID_134783,0
ID_134784,0
ID_134785,0
ID_134786,0
ID_134787,1
ID_134788,0
ID_134789,0
ID_134790,0
ID_134791,1
ID_134792,0
ID_134793,0
ID_134794,0
ID_134795,0
ID_134796,0
ID_134797,0
ID_134798,0
ID_134799,0
ID_134800,0
ID_134801,1
ID_134802,0
ID_134803,0
ID_134804,1
ID_134805,0
ID_134806,0
ID_134807,0
ID_134808,0
ID_134809,0
ID_134810,0
ID_134811,0
ID_134812,0
ID_134813,0
ID_134814,0
ID_134815,0
ID_134816,0
ID_134817,0
ID_134818,1
ID_134819,0
ID_134820,0
ID_134821,0
ID_134822,0
ID_134823,0
ID_134824,0
ID_134825,0
ID_134826,0
ID_134827,0
ID_134828,0
ID_134829,1
ID_134830,1
ID_134831,0
ID_134832,0
ID_134833,1
ID_134834,0
ID_134835,0
ID_134836,0
ID_134837,0
ID_134838,0
ID_134839,0
ID_134840,0
ID_134841,0
ID_134842,0
ID_134843,0
ID_134844,1
ID_134845,0
ID_134846,0
ID_134847,0
ID_134848,0
ID_134849,0
ID_134850,0
ID_134851,0
ID_134852,0
ID_134853,0
ID_134854,0
ID_134855,1
ID_134856,0
ID_134857,0
ID_134858,0
ID_134859,0
ID_134860,0
ID_134861,1
ID_134862,1
ID_134863,0
ID_134864,0
ID_134865,1
ID_134866,0
ID_134867,0
ID_134868,0
ID_134869,0
ID_134870,0
ID_134871,0
ID_134872,0
ID_134873,0
ID_134874,0
ID_134875,0
ID_134876,0
ID_134877,0
ID_134878,0
ID_134879,0
ID_134880,0
ID_134881,0
ID_134882,0
ID_134883,0
ID_134884,0
ID_134885,0
ID_134886,0
ID_134887,0
ID_134888,1
ID_134889,0
ID_134890,0
ID_134891,0
ID_134892,0
ID_134893,1
ID_134894,0
ID_134895,0
ID_134896,0
ID_134897,0
ID_134898,1
ID_134899,1
ID_134900,0
ID_134901,1
ID_134902,1
ID_134903,0
ID_134904,0
ID_134905,1
ID_134906,0
ID_134907,1
ID_134908,0
ID_134909,1
ID_134910,0
ID_134911,0
ID_134912,0
ID_134913,0
ID_134914,0
ID_134915,0
ID_134916,0
ID_134917,0
ID_134918,0
ID_134919,0
ID_134920,0
ID_134921,1
ID_134922,0
ID_134923,0
ID_134924,1
ID_134925,0
ID_134926,1
ID_134927,0
ID_134928,0
ID_134929,0
ID_134930,0
ID_134931,0
ID_134932,0
ID_134933,0
ID_134934,1
ID_134935,0
ID_134936,1
ID_134937,0
ID_134938,0
ID_134939,0
ID_134940,0
ID_134941,0
ID_134942,0
ID_134943,0
ID_134944,0
ID_134945,0
ID_134946,1
ID_134947,0
ID_134948,1
ID_134949,1
ID_134950,1
ID_134951,0
ID_134952,0
ID_134953,0
ID_134954,0
ID_134955,0
ID_134956,0
ID_134957,0
ID_134958,1
ID_134959,0
ID_134960,1
ID_134961,0
ID_134962,0
ID_134963,0
ID_134964,1
ID_134965,0
ID_134966,0
ID_134967,0
ID_134968,0
ID_134969,0
ID_134970,0
ID_134971,0
ID_134972,1
ID_134973,0
ID_134974,1
ID_134975,0
ID_134976,1
ID_134977,0
ID_134978,0
ID_134979,1
ID_134980,0
ID_134981,0
ID_134982,1
ID_134983,0
ID_134984,1
ID_134985,1
ID_134986,0
ID_134987,0
ID_134988,0
ID_134989,0
ID_134990,0
ID_134991,0
ID_134992,0
ID_134993,0
ID_134994,0
ID_134995,0
ID_134996,0
ID_134997,1
ID_134998,1
ID_134999,0
ID_135000,1
ID_135001,0
ID_135002,0
ID_135003,0
ID_135004,1
ID_135005,0
ID_135006,0
ID_135007,1
ID_135008,0
ID_135009,0
ID_135010,0
ID_135011,0
ID_135012,0
ID_135013,0
ID_135014,0
ID_135015,0
ID_135016,0
ID_135017,0
ID_135018,0
ID_135019,0
ID_135020,0
ID_135021,0
ID_135022,1
ID_135023,0
ID_135024,1
ID_135025,0
ID_135026,0
ID_135027,0
ID_135028,0
ID_135029,0
ID_135030,0
ID_135031,0
ID_135032,0
ID_135033,0
ID_135034,0
ID_135035,0
ID_135036,1
ID_135037,1
ID_135038,0
ID_135039,0
ID_135040,0
ID_135041,0
ID_135042,0
ID_135043,0
ID_135044,0
ID_135045,0
ID_135046,0
ID_135047,0
ID_135048,0
ID_135049,0
ID_135050,1
ID_135051,0
ID_135052,0
ID_135053,0
ID_135054,0
ID_135055,0
ID_135056,0
ID_135057,0
ID_135058,0
ID_135059,0
ID_135060,0
ID_135061,0
ID_135062,0
ID_135063,0
ID_135064,0
ID_135065,0
ID_135066,1
ID_135067,0
ID_135068,0
ID_135069,0
ID_135070,1
ID_135071,0
ID_135072,0
ID_135073,0
ID_135074,0
ID_135075,0
ID_135076,0
ID_135077,0
ID_135078,0
ID_135079,0
ID_135080,1
ID_135081,0
ID_135082,0
ID_135083,1
ID_135084,0
ID_135085,0
ID_135086,0
ID_135087,0
ID_135088,0
ID_135089,0
ID_135090,0
ID_135091,0
ID_135092,0
ID_135093,0
ID_135094,0
ID_135095,0
ID_135096,0
ID_135097,1
ID_135098,0
ID_135099,0
ID_135100,0
ID_135101,0
ID_135102,0
ID_135103,0
ID_135104,0
ID_135105,0
ID_135106,0
ID_135107,0
ID_135108,0
ID_135109,1
ID_135110,0
ID_135111,1
ID_135112,0
ID_135113,0
ID_135114,0
ID_135115,1
ID_135116,0
ID_135117,0
ID_135118,1
ID_135119,0
ID_135120,0
ID_135121,0
ID_135122,0
ID_135123,0
ID_135124,0
ID_135125,1
ID_135126,0
ID_135127,1
ID_135128,0
ID_135129,0
ID_135130,0
ID_135131,0
ID_135132,0
ID_135133,0
ID_135134,0
ID_135135,0
ID_135136,0
ID_135137,0
ID_135138,0
ID_135139,0
ID_135140,0
ID_135141,0
ID_135142,0
ID_135143,0
ID_135144,0
ID_135145,0
ID_135146,0
ID_135147,0
ID_135148,0
ID_135149,1
ID_135150,0
ID_135151,1
ID_135152,0
ID_135153,1
ID_135154,0
ID_135155,0
ID_135156,0
ID_135157,0
ID_135158,1
ID_135159,0
ID_135160,0
ID_135161,0
ID_135162,0
ID_135163,0
ID_135164,0
ID_135165,0
ID_135166,0
ID_135167,1
ID_135168,1
ID_135169,1
ID_135170,0
ID_135171,0
ID_135172,0
ID_135173,0
ID_135174,1
ID_135175,0
ID_135176,0
ID_135177,1
ID_135178,0
ID_135179,1
ID_135180,1
ID_135181,0
ID_135182,0
ID_135183,0
ID_135184,0
ID_135185,1
ID_135186,0
ID_135187,0
ID_135188,0
ID_135189,0
ID_135190,0
ID_135191,0
ID_135192,0
ID_135193,1
ID_135194,0
ID_135195,0
ID_135196,0
ID_135197,1
ID_135198,0
ID_135199,0
ID_135200,1
ID_135201,0
ID_135202,0
ID_135203,0
ID_135204,0
ID_135205,0
ID_135206,0
ID_135207,0
ID_135208,0
ID_135209,0
ID_135210,0
ID_135211,0
ID_135212,0
ID_135213,0
ID_135214,0
ID_135215,0
ID_135216,0
ID_135217,1
ID_135218,0
ID_135219,0
ID_135220,0
ID_135221,0
ID_135222,0
ID_135223,0
ID_135224,0
ID_135225,1
ID_135226,0
ID_135227,0
ID_135228,0
ID_135229,0
ID_135230,0
ID_135231,0
ID_135232,1
ID_135233,1
ID_135234,0
ID_135235,0
ID_135236,0
ID_135237,0
ID_135238,0
ID_135239,0
ID_135240,0
ID_135241,0
ID_135242,0
ID_135243,0
ID_135244,0
ID_135245,0
ID_135246,0
ID_135247,0
ID_135248,1
ID_135249,0
ID_135250,0
ID_135251,1
ID_135252,0
ID_135253,0
ID_135254,0
ID_135255,0
ID_135256,0
ID_135257,0
ID_135258,0
ID_135259,0
ID_135260,0
ID_135261,0
ID_135262,1
ID_135263,0
ID_135264,0
ID_135265,0
ID_135266,0
ID_135267,0
ID_135268,1
ID_135269,0
ID_135270,0
ID_135271,0
ID_135272,0
ID_135273,0
ID_135274,0
ID_135275,1
ID_135276,0
ID_135277,0
ID_135278,0
ID_135279,0
ID_135280,0
ID_135281,0
ID_135282,0
ID_135283,1
ID_135284,0
ID_135285,0
ID_135286,0
ID_135287,0
ID_135288,0
ID_135289,0
ID_135290,0
ID_135291,0
ID_135292,0
ID_135293,0
ID_135294,0
ID_135295,0
ID_135296,0
ID_135297,0
ID_135298,0
ID_135299,0
ID_135300,0
ID_135301,0
ID_135302,1
ID_135303,0
ID_135304,0
ID_135305,0
ID_135306,0
ID_135307,0
ID_135308,0
ID_135309,0
ID_135310,0
ID_135311,0
ID_135312,0
ID_135313,0
ID_135314,0
ID_135315,0
ID_135316,0
ID_135317,0
ID_135318,0
ID_135319,0
ID_135320,0
ID_135321,0
ID_135322,0
ID_135323,0
ID_135324,0
ID_135325,1
ID_135326,0
ID_135327,0
ID_135328,0
ID_135329,1
ID_135330,0
ID_135331,0
ID_135332,0
ID_135333,0
ID_135334,1
ID_135335,0
ID_135336,0
ID_135337,0
ID_135338,0
ID_135339,0
ID_135340,0
ID_135341,0
ID_135342,0
ID_135343,0
ID_135344,0
ID_135345,0
ID_135346,0
ID_135347,0
ID_135348,0
ID_135349,0
ID_135350,0
ID_135351,0
ID_135352,0
ID_135353,0
ID_135354,0
ID_135355,0
ID_135356,1
ID_135357,0
ID_135358,0
ID_135359,0
ID_135360,0
ID_135361,0
ID_135362,0
ID_135363,0
ID_135364,0
ID_135365,1
ID_135366,1
ID_135367,0
ID_135368,0
ID_135369,0
ID_135370,0
ID_135371,0
ID_135372,1
ID_135373,0
ID_135374,0
ID_135375,0
ID_135376,0
ID_135377,0
ID_135378,0
ID_135379,0
ID_135380,0
ID_135381,0
ID_135382,0
ID_135383,0
ID_135384,1
ID_135385,0
ID_135386,0
ID_135387,0
ID_135388,0
ID_135389,0
ID_135390,1
ID_135391,1
ID_135392,0
ID_135393,1
ID_135394,0
ID_135395,0
ID_135396,0
ID_135397,0
ID_135398,1
ID_135399,0
ID_135400,0
ID_135401,0
ID_135402,1
ID_135403,0
ID_135404,0
ID_135405,0
ID_135406,0
ID_135407,0
ID_135408,0
ID_135409,0
ID_135410,0
ID_135411,0
ID_135412,0
ID_135413,0
ID_135414,0
ID_135415,0
ID_135416,0
ID_135417,0
ID_135418,0
ID_135419,1
ID_135420,0
ID_135421,0
ID_135422,0
ID_135423,0
ID_135424,1
ID_135425,0
ID_135426,0
ID_135427,0
ID_135428,0
ID_135429,0
ID_135430,0
ID_135431,0
ID_135432,0
ID_135433,0
ID_135434,0
ID_135435,0
ID_135436,1
ID_135437,0
ID_135438,0
ID_135439,0
ID_135440,0
ID_135441,1
ID_135442,0
ID_135443,0
ID_135444,0
ID_135445,0
ID_135446,1
ID_135447,0
ID_135448,0
ID_135449,0
ID_135450,1
ID_135451,0
ID_135452,1
ID_135453,0
ID_135454,1
ID_135455,0
ID_135456,0
ID_135457,1
ID_135458,0
ID_135459,0
ID_135460,0
ID_135461,0
ID_135462,0
ID_135463,0
ID_135464,0
ID_135465,0
ID_135466,0
ID_135467,0
ID_135468,0
ID_135469,0
ID_135470,0
ID_135471,0
ID_135472,0
ID_135473,0
ID_135474,0
ID_135475,0
ID_135476,0
ID_135477,0
ID_135478,0
ID_135479,1
ID_135480,1
ID_135481,0
ID_135482,0
ID_135483,0
ID_135484,0
ID_135485,1
ID_135486,0
ID_135487,0
ID_135488,0
ID_135489,0
ID_135490,0
ID_135491,0
ID_135492,0
ID_135493,0
ID_135494,0
ID_135495,0
ID_135496,0
ID_135497,0
ID_135498,0
ID_135499,0
ID_135500,0
ID_135501,0
ID_135502,0
ID_135503,1
ID_135504,1
ID_135505,0
ID_135506,0
ID_135507,0
ID_135508,0
ID_135509,1
ID_135510,0
ID_135511,1
ID_135512,0
ID_135513,0
ID_135514,0
ID_135515,1
ID_135516,0
ID_135517,0
ID_135518,0
ID_135519,0
ID_135520,0
ID_135521,0
ID_135522,0
ID_135523,1
ID_135524,0
ID_135525,1
ID_135526,0
ID_135527,1
ID_135528,0
ID_135529,0
ID_135530,1
ID_135531,0
ID_135532,0
ID_135533,0
ID_135534,0
ID_135535,0
ID_135536,0
ID_135537,0
ID_135538,0
ID_135539,0
ID_135540,1
ID_135541,0
ID_135542,0
ID_135543,0
ID_135544,0
ID_135545,0
ID_135546,0
ID_135547,1
ID_135548,0
ID_135549,0
ID_135550,0
ID_135551,1
ID_135552,0
ID_135553,0
ID_135554,0
ID_135555,1
ID_135556,0
ID_135557,0
ID_135558,0
ID_135559,0
ID_135560,1
ID_135561,0
ID_135562,0
ID_135563,0
ID_135564,0
ID_135565,0
ID_135566,0
ID_135567,0
ID_135568,0
ID_135569,0
ID_135570,0
ID_135571,0
ID_135572,0
ID_135573,0
ID_135574,1
ID_135575,0
ID_135576,0
ID_135577,0
ID_135578,1
ID_135579,0
ID_135580,0
ID_135581,0
ID_135582,1
ID_135583,1
ID_135584,0
ID_135585,0
ID_135586,0
ID_135587,0
ID_135588,0
ID_135589,0
ID_135590,1
ID_135591,0
ID_135592,0
ID_135593,1
ID_135594,0
ID_135595,0
ID_135596,0
ID_135597,0
ID_135598,0
ID_135599,0
ID_135600,0
ID_135601,0
ID_135602,0
ID_135603,0
ID_135604,1
ID_135605,0
ID_135606,0
ID_135607,0
ID_135608,0
ID_135609,0
ID_135610,0
ID_135611,1
ID_135612,0
ID_135613,0
ID_135614,0
ID_135615,0
ID_135616,0
ID_135617,0
ID_135618,0
ID_135619,0
ID_135620,0
ID_135621,0
ID_135622,1
ID_135623,0
ID_135624,0
ID_135625,0
ID_135626,0
ID_135627,1
ID_135628,0
ID_135629,0
ID_135630,0
ID_135631,0
ID_135632,0
ID_135633,0
ID_135634,0
ID_135635,0
ID_135636,0
ID_135637,1
ID_135638,0
ID_135639,0
ID_135640,0
ID_135641,0
ID_135642,0
ID_135643,1
ID_135644,0
ID_135645,0
ID_135646,1
ID_135647,0
ID_135648,0
ID_135649,0
ID_135650,0
ID_135651,0
ID_135652,0
ID_135653,1
ID_135654,0
ID_135655,0
ID_135656,0
ID_135657,0
ID_135658,1
ID_135659,0
ID_135660,0
ID_135661,1
ID_135662,0
ID_135663,0
ID_135664,0
ID_135665,0
ID_135666,0
ID_135667,0
ID_135668,0
ID_135669,0
